type,answer,passage,question,tf
word,究極の5個の帽子掛け,情報デザインを行っていく上で欠かせないのが，情報を構造化していくことである。情報の構造化とは，情報をある基準を用いて整理し，整理された情報同士を結び付けていくことである。　情報の整理の基準として用いられているのが，リチャード・ソール・ワーマンが提唱した「究極の5個の帽子掛け」と呼ばれるものである。ここでは，情報を整理する基準について，「位置」「アルファベット」「時間」「カテゴリ」「連続量」の5つしかないとしている。,リチャード・ソール・ワーマンによって提唱された情報の整理の基準は何か,1
word,究極の5個の帽子掛け,情報デザインを行っていく上で欠かせないのが，情報を構造化していくことである。情報の構造化とは，情報をある基準を用いて整理し，整理された情報同士を結び付けていくことである。　情報の整理の基準として用いられているのが，リチャード・ソール・ワーマンが提唱した「究極の5個の帽子掛け」と呼ばれるものである。ここでは，情報を整理する基準について，「位置」「アルファベット」「時間」「カテゴリ」「連続量」の5つしかないとしている。,リチャード・ソール・ワーマンは情報の整理の基準として用いられているものを何と呼んでいるか,0
word,究極の5個の帽子掛け,情報デザインを行っていく上で欠かせないのが，情報を構造化していくことである。情報の構造化とは，情報をある基準を用いて整理し，整理された情報同士を結び付けていくことである。　情報の整理の基準として用いられているのが，リチャード・ソール・ワーマンが提唱した「究極の5個の帽子掛け」と呼ばれるものである。ここでは，情報を整理する基準について，「位置」「アルファベット」「時間」「カテゴリ」「連続量」の5つしかないとしている。,リチャード・ソール・ワーマンが提唱した情報の整理の基準はどのようなものであるか,0
word,究極の5個の帽子掛け,情報デザインを行っていく上で欠かせないのが，情報を構造化していくことである。情報の構造化とは，情報をある基準を用いて整理し，整理された情報同士を結び付けていくことである。　情報の整理の基準として用いられているのが，リチャード・ソール・ワーマンが提唱した「究極の5個の帽子掛け」と呼ばれるものである。ここでは，情報を整理する基準について，「位置」「アルファベット」「時間」「カテゴリ」「連続量」の5つしかないとしている。,リチャード・ソール・ワーマンが提唱した情報の構造化の基準は何か,1
tf,正しい,現在のスマートフォンは，電話，メール，カメラ，Web閲覧，音楽プレーヤー，ゲーム機‥‥と様々な機能を兼ね備えているため，利用者が操作に迷わないようなユーザインタフェースを備える必要がある。　椅子やベッドのように物の存在自体が，人間の物に対する働きかけ方を想起させる場合がある。例えば，ユーザインタフェースは，「機器の操作」を利用者に想起させる。この「情報デザインの考え方」には，「情報の視覚的な表現」という「情報の見せ方」だけでなく，階層化されたメニューのように「情報を表示する順序」といった「情報の出し方」のデザインも含まれている。,"次の文章は正しいか答えなさい。スマートフォンには,電話やメールのような「情報の視覚的な表現」を連想させるような「情報デザインの考え方」がある。",
tf,正しい,現在のスマートフォンは，電話，メール，カメラ，Web閲覧，音楽プレーヤー，ゲーム機‥‥と様々な機能を兼ね備えているため，利用者が操作に迷わないようなユーザインタフェースを備える必要がある。　椅子やベッドのように物の存在自体が，人間の物に対する働きかけ方を想起させる場合がある。例えば，ユーザインタフェースは，「機器の操作」を利用者に想起させる。この「情報デザインの考え方」には，「情報の視覚的な表現」という「情報の見せ方」だけでなく，階層化されたメニューのように「情報を表示する順序」といった「情報の出し方」のデザインも含まれている。,"次の文章は正しいか答えなさい。スマートフォンには,電話やメールなど多様な機能を兼ね備えているものがあります。",1
tf,正しい,現在のスマートフォンは，電話，メール，カメラ，Web閲覧，音楽プレーヤー，ゲーム機‥‥と様々な機能を兼ね備えているため，利用者が操作に迷わないようなユーザインタフェースを備える必要がある。　椅子やベッドのように物の存在自体が，人間の物に対する働きかけ方を想起させる場合がある。例えば，ユーザインタフェースは，「機器の操作」を利用者に想起させる。この「情報デザインの考え方」には，「情報の視覚的な表現」という「情報の見せ方」だけでなく，階層化されたメニューのように「情報を表示する順序」といった「情報の出し方」のデザインも含まれている。,"次の文章は正しいか答えなさい。スマートフォンには,電話やメールのような「情報の視覚的な表現」を利用者に想起させるような「情報デザインの考え方」がある。",
tf,正しい,現在のスマートフォンは，電話，メール，カメラ，Web閲覧，音楽プレーヤー，ゲーム機‥‥と様々な機能を兼ね備えているため，利用者が操作に迷わないようなユーザインタフェースを備える必要がある。　椅子やベッドのように物の存在自体が，人間の物に対する働きかけ方を想起させる場合がある。例えば，ユーザインタフェースは，「機器の操作」を利用者に想起させる。この「情報デザインの考え方」には，「情報の視覚的な表現」という「情報の見せ方」だけでなく，階層化されたメニューのように「情報を表示する順序」といった「情報の出し方」のデザインも含まれている。,"次の文章は正しいか答えなさい。スマートフォンには,電話やメールのような「情報の視覚的な表現」を利用者に想起させるものがあります。",
tf,正しい,現在のスマートフォンは，電話，メール，カメラ，Web閲覧，音楽プレーヤー，ゲーム機‥‥と様々な機能を兼ね備えているため，利用者が操作に迷わないようなユーザインタフェースを備える必要がある。　椅子やベッドのように物の存在自体が，人間の物に対する働きかけ方を想起させる場合がある。例えば，ユーザインタフェースは，「機器の操作」を利用者に想起させる。この「情報デザインの考え方」には，「情報の視覚的な表現」という「情報の見せ方」だけでなく，階層化されたメニューのように「情報を表示する順序」といった「情報の出し方」のデザインも含まれている。,"次の文章は正しいか答えなさい。スマートフォンには,電話やメールのような「情報の視覚的な表現」を備えている必要があります。",
tf,正しい,現在のスマートフォンは，電話，メール，カメラ，Web閲覧，音楽プレーヤー，ゲーム機‥‥と様々な機能を兼ね備えているため，利用者が操作に迷わないようなユーザインタフェースを備える必要がある。　椅子やベッドのように物の存在自体が，人間の物に対する働きかけ方を想起させる場合がある。例えば，ユーザインタフェースは，「機器の操作」を利用者に想起させる。この「情報デザインの考え方」には，「情報の視覚的な表現」という「情報の見せ方」だけでなく，階層化されたメニューのように「情報を表示する順序」といった「情報の出し方」のデザインも含まれている。,"次の文章は正しいか答えなさい。スマートフォンには,電話やメールのような「情報の視覚的な表現」という「情報の見せ方」のデザインが含まれています。",
tf,正しい,現在のスマートフォンは，電話，メール，カメラ，Web閲覧，音楽プレーヤー，ゲーム機‥‥と様々な機能を兼ね備えているため，利用者が操作に迷わないようなユーザインタフェースを備える必要がある。　椅子やベッドのように物の存在自体が，人間の物に対する働きかけ方を想起させる場合がある。例えば，ユーザインタフェースは，「機器の操作」を利用者に想起させる。この「情報デザインの考え方」には，「情報の視覚的な表現」という「情報の見せ方」だけでなく，階層化されたメニューのように「情報を表示する順序」といった「情報の出し方」のデザインも含まれている。,"次の文章は正しいか答えなさい。スマートフォンには,電話やメールのような「情報の視覚的な表現」を備えたユーザインタフェースを備える必要がある。",
tf,正しい,現在のスマートフォンは，電話，メール，カメラ，Web閲覧，音楽プレーヤー，ゲーム機‥‥と様々な機能を兼ね備えているため，利用者が操作に迷わないようなユーザインタフェースを備える必要がある。　椅子やベッドのように物の存在自体が，人間の物に対する働きかけ方を想起させる場合がある。例えば，ユーザインタフェースは，「機器の操作」を利用者に想起させる。この「情報デザインの考え方」には，「情報の視覚的な表現」という「情報の見せ方」だけでなく，階層化されたメニューのように「情報を表示する順序」といった「情報の出し方」のデザインも含まれている。,"次の文章は正しいか答えなさい。スマートフォンには,電話やメールのような「情報の視覚的な表現」を連想させるような「情報デザインの考え方」を備えている必要がある。",
tf,正しい,現在のスマートフォンは，電話，メール，カメラ，Web閲覧，音楽プレーヤー，ゲーム機‥‥と様々な機能を兼ね備えているため，利用者が操作に迷わないようなユーザインタフェースを備える必要がある。　椅子やベッドのように物の存在自体が，人間の物に対する働きかけ方を想起させる場合がある。例えば，ユーザインタフェースは，「機器の操作」を利用者に想起させる。この「情報デザインの考え方」には，「情報の視覚的な表現」という「情報の見せ方」だけでなく，階層化されたメニューのように「情報を表示する順序」といった「情報の出し方」のデザインも含まれている。,"次の文章は正しいか答えなさい。スマートフォンには,電話やメールのような「情報の視覚的な表現」を備えたユーザインタフェースを備えている必要がある。",
tf,正しい,現在のスマートフォンは，電話，メール，カメラ，Web閲覧，音楽プレーヤー，ゲーム機‥‥と様々な機能を兼ね備えているため，利用者が操作に迷わないようなユーザインタフェースを備える必要がある。　椅子やベッドのように物の存在自体が，人間の物に対する働きかけ方を想起させる場合がある。例えば，ユーザインタフェースは，「機器の操作」を利用者に想起させる。この「情報デザインの考え方」には，「情報の視覚的な表現」という「情報の見せ方」だけでなく，階層化されたメニューのように「情報を表示する順序」といった「情報の出し方」のデザインも含まれている。,"次の文章は正しいか答えなさい。スマートフォンには,電話やメールのような「情報の視覚的な表現」という「情報の見え方」のデザインが含まれています。",
word,アーツ・アンド・クラフツ運動,デザインの起源は19世紀末にウィリアム・モリスらが展開した、アーツ・アンド・クラフツ運動であると言われている。これは、大量生産による安価で粗悪な工業製品ではなく、生活と芸術を融合した製品を生産することによって、市民の生活の質や、製品の質や価値を向上させようという運動である。,デザインの起源と考えられているものは何ですか?,1
word,アーツ・アンド・クラフツ運動,デザインの起源は19世紀末にウィリアム・モリスらが展開した、アーツ・アンド・クラフツ運動であると言われている。これは、大量生産による安価で粗悪な工業製品ではなく、生活と芸術を融合した製品を生産することによって、市民の生活の質や、製品の質や価値を向上させようという運動である。,デザインの起源は何だと考えられていますか?,1
word,アーツ・アンド・クラフツ運動,デザインの起源は19世紀末にウィリアム・モリスらが展開した、アーツ・アンド・クラフツ運動であると言われている。これは、大量生産による安価で粗悪な工業製品ではなく、生活と芸術を融合した製品を生産することによって、市民の生活の質や、製品の質や価値を向上させようという運動である。,デザインの起源は19世紀末にウィリアム・モリスらが展開した運動である。,0
word,アーツ・アンド・クラフツ運動,デザインの起源は19世紀末にウィリアム・モリスらが展開した、アーツ・アンド・クラフツ運動であると言われている。これは、大量生産による安価で粗悪な工業製品ではなく、生活と芸術を融合した製品を生産することによって、市民の生活の質や、製品の質や価値を向上させようという運動である。,デザインの起源は19世紀末にウィリアム・モリスらが展開したどの運動か,1
word,アーツ・アンド・クラフツ運動,デザインの起源は19世紀末にウィリアム・モリスらが展開した、アーツ・アンド・クラフツ運動であると言われている。これは、大量生産による安価で粗悪な工業製品ではなく、生活と芸術を融合した製品を生産することによって、市民の生活の質や、製品の質や価値を向上させようという運動である。,デザインの起源は19世紀末にウィリアム・モリスらによって展開されたどの運動か,1
word,アーツ・アンド・クラフツ運動,デザインの起源は19世紀末にウィリアム・モリスらが展開した、アーツ・アンド・クラフツ運動であると言われている。これは、大量生産による安価で粗悪な工業製品ではなく、生活と芸術を融合した製品を生産することによって、市民の生活の質や、製品の質や価値を向上させようという運動である。,19世紀末にウィリアム・モリスらが展開したデザインの起源は何か,0
word,アーツ・アンド・クラフツ運動,デザインの起源は19世紀末にウィリアム・モリスらが展開した、アーツ・アンド・クラフツ運動であると言われている。これは、大量生産による安価で粗悪な工業製品ではなく、生活と芸術を融合した製品を生産することによって、市民の生活の質や、製品の質や価値を向上させようという運動である。,19世紀末にウィリアム・モリスらが展開したデザインの起源は何ですか?,0
word,アーツ・アンド・クラフツ運動,デザインの起源は19世紀末にウィリアム・モリスらが展開した、アーツ・アンド・クラフツ運動であると言われている。これは、大量生産による安価で粗悪な工業製品ではなく、生活と芸術を融合した製品を生産することによって、市民の生活の質や、製品の質や価値を向上させようという運動である。,デザインの起源は19世紀末にウィリアム・モリスらが展開した運動ですか?,0
word,アーツ・アンド・クラフツ運動,デザインの起源は19世紀末にウィリアム・モリスらが展開した、アーツ・アンド・クラフツ運動であると言われている。これは、大量生産による安価で粗悪な工業製品ではなく、生活と芸術を融合した製品を生産することによって、市民の生活の質や、製品の質や価値を向上させようという運動である。,デザインの起源として知られているものは何ですか?,1
word,アーツ・アンド・クラフツ運動,デザインの起源は19世紀末にウィリアム・モリスらが展開した、アーツ・アンド・クラフツ運動であると言われている。これは、大量生産による安価で粗悪な工業製品ではなく、生活と芸術を融合した製品を生産することによって、市民の生活の質や、製品の質や価値を向上させようという運動である。,デザインの起源は19世紀末にウィリアム・モリスらによって展開された運動である。,0
description,アイソタイプの目的は、言語の壁を越えて情報を伝達することで、社会的不平等を解消することである。,オットー・ノイラートが考案したアイソタイプは、文字が読めない社会的弱者を含めた、あらゆる人々に向けて、情報をグラフィカルに伝達しようとしたものである。その目的は、言語の壁を越えて情報を伝達することで、社会的な不平等を解消しようとしたものと言われている。,オットー・ノイラートはアイソタイプを発明した。,0
description,アイソタイプの目的は、言語の壁を越えて情報を伝達することで、社会的不平等を解消することである。,オットー・ノイラートが考案したアイソタイプは、文字が読めない社会的弱者を含めた、あらゆる人々に向けて、情報をグラフィカルに伝達しようとしたものである。その目的は、言語の壁を越えて情報を伝達することで、社会的な不平等を解消しようとしたものと言われている。,オットー・ノイラートが考案したアイソタイプとは何か?,0
description,アイソタイプの目的は、言語の壁を越えて情報を伝達することで、社会的不平等を解消することである。,オットー・ノイラートが考案したアイソタイプは、文字が読めない社会的弱者を含めた、あらゆる人々に向けて、情報をグラフィカルに伝達しようとしたものである。その目的は、言語の壁を越えて情報を伝達することで、社会的な不平等を解消しようとしたものと言われている。,オットー・ノイラートが考案したアイソタイプとは何か,0
description,アイソタイプの目的は、言語の壁を越えて情報を伝達することで、社会的不平等を解消することである。,オットー・ノイラートが考案したアイソタイプは、文字が読めない社会的弱者を含めた、あらゆる人々に向けて、情報をグラフィカルに伝達しようとしたものである。その目的は、言語の壁を越えて情報を伝達することで、社会的な不平等を解消しようとしたものと言われている。,オットー・ノイラートが考案したアイソタイプとは何ですか?,0
description,アイソタイプの目的は、言語の壁を越えて情報を伝達することで、社会的不平等を解消することである。,オットー・ノイラートが考案したアイソタイプは、文字が読めない社会的弱者を含めた、あらゆる人々に向けて、情報をグラフィカルに伝達しようとしたものである。その目的は、言語の壁を越えて情報を伝達することで、社会的な不平等を解消しようとしたものと言われている。,オットー・ノイラートが考案したアイソタイプとは?,0
description,アイソタイプの目的は、言語の壁を越えて情報を伝達することで、社会的不平等を解消することである。,オットー・ノイラートが考案したアイソタイプは、文字が読めない社会的弱者を含めた、あらゆる人々に向けて、情報をグラフィカルに伝達しようとしたものである。その目的は、言語の壁を越えて情報を伝達することで、社会的な不平等を解消しようとしたものと言われている。,オットー・ノイラートが考案したアイソタイプの名前は何ですか?,0
description,アイソタイプの目的は、言語の壁を越えて情報を伝達することで、社会的不平等を解消することである。,オットー・ノイラートが考案したアイソタイプは、文字が読めない社会的弱者を含めた、あらゆる人々に向けて、情報をグラフィカルに伝達しようとしたものである。その目的は、言語の壁を越えて情報を伝達することで、社会的な不平等を解消しようとしたものと言われている。,オットー・ノイラートはアイソタイプをどのように説明したか?,0
description,アイソタイプの目的は、言語の壁を越えて情報を伝達することで、社会的不平等を解消することである。,オットー・ノイラートが考案したアイソタイプは、文字が読めない社会的弱者を含めた、あらゆる人々に向けて、情報をグラフィカルに伝達しようとしたものである。その目的は、言語の壁を越えて情報を伝達することで、社会的な不平等を解消しようとしたものと言われている。,オットー・ノイラートはアイソタイプをどのように説明しましたか?,0
description,アイソタイプの目的は、言語の壁を越えて情報を伝達することで、社会的不平等を解消することである。,オットー・ノイラートが考案したアイソタイプは、文字が読めない社会的弱者を含めた、あらゆる人々に向けて、情報をグラフィカルに伝達しようとしたものである。その目的は、言語の壁を越えて情報を伝達することで、社会的な不平等を解消しようとしたものと言われている。,オットー・ノイラートが考案したアイソタイプとはどのようなものですか?,0
description,アイソタイプの目的は、言語の壁を越えて情報を伝達することで、社会的不平等を解消することである。,オットー・ノイラートが考案したアイソタイプは、文字が読めない社会的弱者を含めた、あらゆる人々に向けて、情報をグラフィカルに伝達しようとしたものである。その目的は、言語の壁を越えて情報を伝達することで、社会的な不平等を解消しようとしたものと言われている。,オットー・ノイラートはアイソタイプについて何を考えたか?,1
description,学習指導要領では情報デザインについて「効果的なコミュニケーションや問題解決のために、情報を整理したり、目的や意図を持った情報を受け手に対してわかりやすく伝達したり、操作性を高めたりするためのデザインの基礎知識や表現方法及びその技術のことである。」と述べてられている。,学習指導要領解説では、情報デザインについて「効果的なコミュニケーションや問題解決のために、情報を整理したり、目的や意図を持った情報を受け手に対してわかりやすく伝達したり、操作性を高めたりするためのデザインの基礎知識や表現方法及びその技術のことである。」と述べている。,学習指導要領解説では、情報デザインについてどのように述べられているか,1
description,学習指導要領では情報デザインについて「効果的なコミュニケーションや問題解決のために、情報を整理したり、目的や意図を持った情報を受け手に対してわかりやすく伝達したり、操作性を高めたりするためのデザインの基礎知識や表現方法及びその技術のことである。」と述べてられている。,学習指導要領解説では、情報デザインについて「効果的なコミュニケーションや問題解決のために、情報を整理したり、目的や意図を持った情報を受け手に対してわかりやすく伝達したり、操作性を高めたりするためのデザインの基礎知識や表現方法及びその技術のことである。」と述べている。,学習指導要領解説では、情報デザインについてどのように述べられているか?,1
description,学習指導要領では情報デザインについて「効果的なコミュニケーションや問題解決のために、情報を整理したり、目的や意図を持った情報を受け手に対してわかりやすく伝達したり、操作性を高めたりするためのデザインの基礎知識や表現方法及びその技術のことである。」と述べてられている。,学習指導要領解説では、情報デザインについて「効果的なコミュニケーションや問題解決のために、情報を整理したり、目的や意図を持った情報を受け手に対してわかりやすく伝達したり、操作性を高めたりするためのデザインの基礎知識や表現方法及びその技術のことである。」と述べている。,学習指導要領解説では、情報デザインについてどのように述べてられているか,1
description,学習指導要領では情報デザインについて「効果的なコミュニケーションや問題解決のために、情報を整理したり、目的や意図を持った情報を受け手に対してわかりやすく伝達したり、操作性を高めたりするためのデザインの基礎知識や表現方法及びその技術のことである。」と述べてられている。,学習指導要領解説では、情報デザインについて「効果的なコミュニケーションや問題解決のために、情報を整理したり、目的や意図を持った情報を受け手に対してわかりやすく伝達したり、操作性を高めたりするためのデザインの基礎知識や表現方法及びその技術のことである。」と述べている。,学習指導要領解説では、情報デザインについてどのように記述されているか,1
description,学習指導要領では情報デザインについて「効果的なコミュニケーションや問題解決のために、情報を整理したり、目的や意図を持った情報を受け手に対してわかりやすく伝達したり、操作性を高めたりするためのデザインの基礎知識や表現方法及びその技術のことである。」と述べてられている。,学習指導要領解説では、情報デザインについて「効果的なコミュニケーションや問題解決のために、情報を整理したり、目的や意図を持った情報を受け手に対してわかりやすく伝達したり、操作性を高めたりするためのデザインの基礎知識や表現方法及びその技術のことである。」と述べている。,学習指導要領解説では、情報デザインについてどのように述べてられているか?,1
description,学習指導要領では情報デザインについて「効果的なコミュニケーションや問題解決のために、情報を整理したり、目的や意図を持った情報を受け手に対してわかりやすく伝達したり、操作性を高めたりするためのデザインの基礎知識や表現方法及びその技術のことである。」と述べてられている。,学習指導要領解説では、情報デザインについて「効果的なコミュニケーションや問題解決のために、情報を整理したり、目的や意図を持った情報を受け手に対してわかりやすく伝達したり、操作性を高めたりするためのデザインの基礎知識や表現方法及びその技術のことである。」と述べている。,学習指導要領解説では、情報デザインについてどのように述べられているか。,1
description,学習指導要領では情報デザインについて「効果的なコミュニケーションや問題解決のために、情報を整理したり、目的や意図を持った情報を受け手に対してわかりやすく伝達したり、操作性を高めたりするためのデザインの基礎知識や表現方法及びその技術のことである。」と述べてられている。,学習指導要領解説では、情報デザインについて「効果的なコミュニケーションや問題解決のために、情報を整理したり、目的や意図を持った情報を受け手に対してわかりやすく伝達したり、操作性を高めたりするためのデザインの基礎知識や表現方法及びその技術のことである。」と述べている。,学習指導要領解説では、情報デザインについてどのように記述されているか?,1
description,学習指導要領では情報デザインについて「効果的なコミュニケーションや問題解決のために、情報を整理したり、目的や意図を持った情報を受け手に対してわかりやすく伝達したり、操作性を高めたりするためのデザインの基礎知識や表現方法及びその技術のことである。」と述べてられている。,学習指導要領解説では、情報デザインについて「効果的なコミュニケーションや問題解決のために、情報を整理したり、目的や意図を持った情報を受け手に対してわかりやすく伝達したり、操作性を高めたりするためのデザインの基礎知識や表現方法及びその技術のことである。」と述べている。,学習指導要領解説では、情報デザインについて何と述べてられているか,1
description,学習指導要領では情報デザインについて「効果的なコミュニケーションや問題解決のために、情報を整理したり、目的や意図を持った情報を受け手に対してわかりやすく伝達したり、操作性を高めたりするためのデザインの基礎知識や表現方法及びその技術のことである。」と述べてられている。,学習指導要領解説では、情報デザインについて「効果的なコミュニケーションや問題解決のために、情報を整理したり、目的や意図を持った情報を受け手に対してわかりやすく伝達したり、操作性を高めたりするためのデザインの基礎知識や表現方法及びその技術のことである。」と述べている。,学習指導要領解説では、情報デザインについてどのように述べられているかは教えてください。,0
description,学習指導要領では情報デザインについて「効果的なコミュニケーションや問題解決のために、情報を整理したり、目的や意図を持った情報を受け手に対してわかりやすく伝達したり、操作性を高めたりするためのデザインの基礎知識や表現方法及びその技術のことである。」と述べてられている。,学習指導要領解説では、情報デザインについて「効果的なコミュニケーションや問題解決のために、情報を整理したり、目的や意図を持った情報を受け手に対してわかりやすく伝達したり、操作性を高めたりするためのデザインの基礎知識や表現方法及びその技術のことである。」と述べている。,学習指導要領解説では、情報デザインについてどのように述べられていますか?,1
tf,正しくない,オットー・ノイラートのアイソタイプは、図記号を用いた情報デザインのはしりである。その後、オリンピックなどの国際的なイベントや駅などの公共施設の案内に、ピクトグラムを中心としたサインシステムが用いられるようになり、インフォグラフィックスによる情報の表現も多くみられるようになっている。,次の文章は正しいか答えなさい。オリンピックなどの国際的なイベントや駅などの公共施設の案内に、ピクトグラムを中心としたサインシステムが用いられるようになり、インフォグラフィックスによる情報の表現もみられるようになっている。,0
tf,正しくない,オットー・ノイラートのアイソタイプは、図記号を用いた情報デザインのはしりである。その後、オリンピックなどの国際的なイベントや駅などの公共施設の案内に、ピクトグラムを中心としたサインシステムが用いられるようになり、インフォグラフィックスによる情報の表現も多くみられるようになっている。,次の文章は正しいか答えなさい。オリンピックなどの国際的なイベントや駅などの公共施設の案内に、ピクトグラムを中心としたサインシステムが用いられるようになり、インフォグラフィックスによる情報の表現も多くみられるようになっている。,0
tf,正しくない,オットー・ノイラートのアイソタイプは、図記号を用いた情報デザインのはしりである。その後、オリンピックなどの国際的なイベントや駅などの公共施設の案内に、ピクトグラムを中心としたサインシステムが用いられるようになり、インフォグラフィックスによる情報の表現も多くみられるようになっている。,次の文章は正しいか答えなさい。オリンピックなどの国際的なイベントや駅などの公共施設の案内には、ピクトグラムを中心としたサインシステムが用いられてきた。,0
tf,正しくない,オットー・ノイラートのアイソタイプは、図記号を用いた情報デザインのはしりである。その後、オリンピックなどの国際的なイベントや駅などの公共施設の案内に、ピクトグラムを中心としたサインシステムが用いられるようになり、インフォグラフィックスによる情報の表現も多くみられるようになっている。,次の文章は正しいか答えなさい。オリンピックなどの国際的なイベントや駅などの公共施設の案内に、ピクトグラムを中心としたサインシステムが用いられるようになり、インフォグラフィックスによる情報の表現も増えている。,0
tf,正しくない,オットー・ノイラートのアイソタイプは、図記号を用いた情報デザインのはしりである。その後、オリンピックなどの国際的なイベントや駅などの公共施設の案内に、ピクトグラムを中心としたサインシステムが用いられるようになり、インフォグラフィックスによる情報の表現も多くみられるようになっている。,次の文章は正しいか答えなさい。オリンピックなどの国際的なイベントや駅などの公共施設の案内に、ピクトグラムを中心としたサインシステムが用いられるようになり、インフォグラフィックスによる情報の表現もみられるようになった。,0
tf,正しくない,オットー・ノイラートのアイソタイプは、図記号を用いた情報デザインのはしりである。その後、オリンピックなどの国際的なイベントや駅などの公共施設の案内に、ピクトグラムを中心としたサインシステムが用いられるようになり、インフォグラフィックスによる情報の表現も多くみられるようになっている。,次の文章は正しいか答えなさい。オリンピックなどの国際的なイベントや駅などの公共施設の案内にピクトグラムを中心としたサインシステムが用いられるようになり、インフォグラフィックスによる情報の表現もみられるようになっている。,0
tf,正しくない,オットー・ノイラートのアイソタイプは、図記号を用いた情報デザインのはしりである。その後、オリンピックなどの国際的なイベントや駅などの公共施設の案内に、ピクトグラムを中心としたサインシステムが用いられるようになり、インフォグラフィックスによる情報の表現も多くみられるようになっている。,次の文章は正しいか答えなさい。オリンピックなどの国際的なイベントや駅などの公共施設の案内に、ピクトグラムを中心としたサインシステムが用いられてきた。,0
tf,正しくない,オットー・ノイラートのアイソタイプは、図記号を用いた情報デザインのはしりである。その後、オリンピックなどの国際的なイベントや駅などの公共施設の案内に、ピクトグラムを中心としたサインシステムが用いられるようになり、インフォグラフィックスによる情報の表現も多くみられるようになっている。,次の文章は正しいか答えなさい。オリンピックなどの国際的なイベントや駅などの公共施設の案内にピクトグラムを中心としたサインシステムが用いられるようになり、インフォグラフィックスによる情報の表現も多くみられるようになっている。,0
tf,正しくない,オットー・ノイラートのアイソタイプは、図記号を用いた情報デザインのはしりである。その後、オリンピックなどの国際的なイベントや駅などの公共施設の案内に、ピクトグラムを中心としたサインシステムが用いられるようになり、インフォグラフィックスによる情報の表現も多くみられるようになっている。,次の文章は正しいか答えなさい。オリンピックなどの国際的なイベントや駅などの公共施設の案内に、ピクトグラムを中心としたサインシステムが用いられるようになり、インフォグラフィックスによる情報の表現も多くみられるようになった。,0
tf,正しくない,オットー・ノイラートのアイソタイプは、図記号を用いた情報デザインのはしりである。その後、オリンピックなどの国際的なイベントや駅などの公共施設の案内に、ピクトグラムを中心としたサインシステムが用いられるようになり、インフォグラフィックスによる情報の表現も多くみられるようになっている。,次の文章は正しいか答えなさい。オリンピックなどの国際的なイベントや駅などの公共施設の案内には、ピクトグラムを中心としたサインシステムが用いられており、インフォグラフィックスによる情報の表現もみられるようになっている。,0
tf,正しくない,デザインの対象は、インターフェース、アルゴリズム、プログラミング、ネットワーク、データベース、データ分析など、コンテンツ以外にも多岐に渡るものである。広い意味では組織や文化などもデザインの対象になりうる。,次の文章は正しいか答えなさい。データ分析やデータベースもデザインの対象になりうる。,0
tf,正しくない,デザインの対象は、インターフェース、アルゴリズム、プログラミング、ネットワーク、データベース、データ分析など、コンテンツ以外にも多岐に渡るものである。広い意味では組織や文化などもデザインの対象になりうる。,次の文章は正しいか答えなさい。組織や文化もデザインの対象になりうる。,0
tf,正しくない,デザインの対象は、インターフェース、アルゴリズム、プログラミング、ネットワーク、データベース、データ分析など、コンテンツ以外にも多岐に渡るものである。広い意味では組織や文化などもデザインの対象になりうる。,次の文章は正しいか答えなさい。情報分析やデータベースもデザインの対象になりうる。,0
tf,正しくない,デザインの対象は、インターフェース、アルゴリズム、プログラミング、ネットワーク、データベース、データ分析など、コンテンツ以外にも多岐に渡るものである。広い意味では組織や文化などもデザインの対象になりうる。,次の文章は正しいか答えなさい。データ分析やデータベースなど、コンテンツ以外の多岐に渡るものはデザインの対象にならない。,1
tf,正しくない,デザインの対象は、インターフェース、アルゴリズム、プログラミング、ネットワーク、データベース、データ分析など、コンテンツ以外にも多岐に渡るものである。広い意味では組織や文化などもデザインの対象になりうる。,次の文章は正しいか答えなさい。データ分析やデータベースなどもデザインの対象になりうる。,0
tf,正しくない,デザインの対象は、インターフェース、アルゴリズム、プログラミング、ネットワーク、データベース、データ分析など、コンテンツ以外にも多岐に渡るものである。広い意味では組織や文化などもデザインの対象になりうる。,次の文章は正しいか答えなさい。インターフェース、アルゴリズム、プログラミング、ネットワークなど、コンテンツ以外の多岐に渡るものをデザインの対象とする。,1
tf,正しくない,デザインの対象は、インターフェース、アルゴリズム、プログラミング、ネットワーク、データベース、データ分析など、コンテンツ以外にも多岐に渡るものである。広い意味では組織や文化などもデザインの対象になりうる。,次の文章は正しいか答えなさい。データ分析やデータベースなど、コンテンツ以外の多岐に渡るものはデザインの対象にはならない。,1
